Date,Close,High,Low,Open,Volume
2019-12-30,66.30966186523438,67.14638854673004,66.20444818383356,66.99750369067553,21018000
2026-01-06,314.54998779296875,321.5599975585937,312.3399963378906,317.3099975585937,18989900
2018-07-20,58.8044548034668,59.397506656663374,58.77021151216233,58.906192666950986,24948000
2021-02-04,102.3508529663086,103.15382863593892,101.3692169708148,102.6744301173342,37046000
2011-03-18,13.87009334564209,14.041411079069157,13.837461125967945,13.958594303194271,132438559
2009-07-29,10.78438949584961,10.822954847515255,10.67685196930013,10.808863188042316,79777911
2021-12-08,147.61338806152344,148.04613181549928,146.10419933103717,147.22727637343118,18964000
2019-09-13,61.51662063598633,61.58212740689992,60.89378948239973,61.10917692648911,26028000
2021-04-21,113.8108901977539,113.9116360461608,112.0878135973065,113.41188241825846,23930000
2005-09-16,7.4213128089904785,7.527614582518233,7.413154753798438,7.515748320420719,304328438
2006-10-06,10.39527702331543,10.430133694227823,10.129523304852798,10.141142510681869,294559960
2023-07-12,118.72952270507812,120.059543788269,118.1141354079095,118.4119051648684,22059600
2016-12-16,39.24565124511719,39.74470821299963,39.22033983417767,39.72207750197712,48876000
2015-04-27,27.56178092956543,28.08684409486196,27.454089111106043,27.95979671426969,47960000
2025-03-13,164.2781219482422,167.65882217030887,163.6199439708421,167.5192068154746,15206200
2018-02-27,55.49825668334961,56.77617062830554,55.4838649589421,56.63721343657824,35482000
2007-01-04,11.946782112121582,11.963839391417562,11.578188694473608,11.59425774959728,316686586
2014-06-02,27.415048599243164,27.76000697180873,27.00921599928648,27.750109585374247,28700582
2007-07-06,13.33463191986084,13.445135068654274,13.318068753014964,13.380366630646376,110291857
2023-04-04,104.33745574951172,105.31015607471356,103.82132255554436,104.05953379828377,20377200
2008-10-29,8.850199699401855,9.17157603630882,8.71101912984395,9.04277844552809,391726805
2021-01-04,85.76872253417969,87.37715765401825,84.75681130832594,87.22281294628222,38038000
2012-10-10,18.40644073486328,18.479862764590987,18.251439092804752,18.33969395142441,81901842
2020-11-06,87.43174743652344,87.96176876172139,86.36971319268075,87.04465133837695,33218000
2014-05-27,28.00994300842285,28.01241735507785,27.43583589682167,27.517498802185237,42083223
2017-09-26,45.89875411987305,46.194536057173885,45.71413793839541,45.842179231470105,33338000
2024-01-18,143.91065979003906,144.50123165708615,142.28286900944835,142.37219538970797,18876800
2024-08-15,162.13958740234375,162.48738323398658,160.4702038002915,161.18565824757977,18392500
2010-03-29,13.90445613861084,13.960572880033274,13.857979315119822,13.918051792700483,124645457
2019-03-20,60.742919921875,60.90023687611584,59.36326435607966,59.42182704907452,44548000
2017-11-17,50.57518005371094,51.33597639552678,50.508681272263736,51.31562882099525,27942000
2024-04-29,166.6500701904297,170.10417439660733,165.8163271662609,169.49871490746665,35914600
2022-04-18,127.00841522216795,127.75383156115618,125.63616186935936,126.46152213425574,14918000
2013-05-31,21.53763198852539,21.680521264313118,21.44616445060412,21.46099728015215,79071272
2022-04-21,124.0074234008789,129.3374424756781,123.7220651616998,128.38708133094494,30158000
2009-03-06,7.628230571746826,7.668279210337007,7.274222907914902,7.594857179542472,290452622
2014-09-02,28.573162078857425,28.5979074397314,28.26928124754789,28.30194565398348,31568434
2005-08-22,6.773864269256592,6.9582849868690975,6.75754863071557,6.952598911348201,273541472
2011-01-21,15.12519073486328,15.864355887142128,15.113571528624938,15.811204762947485,357511035
2005-10-06,7.731564521789551,7.7743317165546655,7.665805499104576,7.765926605868385,320950509
2007-05-18,11.6268892288208,11.685725479732993,11.612797569517266,11.66916231358177,148390126
2012-02-03,14.74201202392578,14.760305529984022,14.537319939812969,14.601842269677084,127215053
2024-04-25,156.774169921875,157.10171512058272,151.63075464016526,152.21834288977288,36197800
2006-08-09,9.31842041015625,9.509762936493908,9.30408169485234,9.463286113057022,173086347
2011-06-17,11.990289688110352,12.525998929601595,11.984851616226392,12.513391500633372,210602442
2008-10-02,9.653392791748049,10.135210750611837,9.542395531384273,10.130513846193312,240293315
2006-03-13,8.332537651062012,8.556017351527904,8.292737017559581,8.428208919612068,547741403
2010-07-22,11.985100746154783,12.088188432678091,11.927499770080772,11.946040332730508,86230004
2017-07-12,46.84019470214844,46.96277236468136,46.375676324740944,46.58460812174563,30642000
2016-08-22,38.320091247558594,38.43870464898247,38.215873356468094,38.375677909106265,19028000
2022-11-08,88.24813079833984,89.73199672129972,86.99750849776242,88.49626972299257,30172000
2011-09-15,13.41275119781494,13.472576623473088,13.214982361256256,13.23821982802126,118875912
2007-11-01,17.384212493896484,17.644032088371457,17.348861717256455,17.373830463205437,262066622
2006-08-15,9.418047904968262,9.435353188393416,9.21113135151011,9.248461428221514,268932260
2015-12-07,37.8784065246582,38.15036885437532,37.4734466341898,38.102725846149696,36246000
2005-06-03,6.928371906280518,7.151851590849415,6.857915977380997,7.089800772898248,754108027
2026-01-27,335.0,338.2149963378906,333.75,335.6300048828125,16080900
2009-07-16,10.94161605834961,11.01948697990098,10.731484974474007,10.795266130298442,263162715
2015-08-05,31.949377059936523,32.151860800917675,31.42233169965578,31.480394607168137,46686000
2008-06-18,13.902725219726562,14.066132434609182,13.823123008433312,13.955381285007745,135754943
2016-12-09,39.17071533203125,39.177663191726936,38.661086983628,38.7096727796035,36438000
2005-08-09,7.207968711853027,7.235409914990083,7.132321767717032,7.217610049367773,232038489
2024-09-23,162.25355529785156,165.77582469509017,162.1341457847575,164.51217902638942,15648400
2021-04-19,114.26300811767578,115.05953189924804,113.54067308438572,113.7458829332884,24688000
2014-03-28,27.7149715423584,28.033698441343773,27.649642732143334,27.774855654005638,824257
2009-02-09,9.36366081237793,9.41878933405551,9.08010767762224,9.178499404713175,199838246
2017-01-11,40.09477996826172,40.10669166534896,39.77021461987785,39.95036294655108,21318000
2011-09-12,13.105218887329102,13.151446762896748,12.79323633851947,12.804608488673445,107216373
2021-10-25,137.73992919921875,138.16950760323758,135.73050972700017,137.77715609659143,21082000
2014-02-13,29.663005828857425,29.663005828857425,29.16264635573493,29.189593448963937,73731331
2025-02-26,174.0225067138672,177.38940386719918,172.91681070904968,176.25881089274952,23637200
2021-02-09,103.39999389648438,104.47294796963138,103.15334675297662,103.15334675297662,17798000
2008-09-26,10.655838966369627,10.8071328611106,10.40837969496414,10.580686604347614,212493504
2008-04-24,13.424616813659668,13.707674873123462,13.349958563206448,13.628567720941744,166023975
2011-06-14,12.567533493041992,12.708690534404694,12.533417985627,12.56209447343636,94011061
2014-05-07,25.238893508911133,25.571480193344385,24.90927906984904,25.527432274203747,64486563
2014-08-26,28.599388122558597,28.79438631280128,28.53603955222112,28.76766072056369,32793789
